index,city,state,zipcode,address,loc_name,loc_number,url,promotion,latitude,longitude,is_open,closed_message,delivery_fee,delivery_time,review_count,review_rating,price_bucket,img1,img2,img3,img4,img5,scan_date,TID
880,Birmingham,AL,35203,"2311 Richard Arrington Jr Blvd N # 100, Birmingham, AL 35203",Mugshots Grill & Bar (Birmingham),857a7983-3c78-4bf6-b2cd-264ecd6398d3,https://www.ubereats.com/store/mugshots-grill-&-bar-birmingham/857a7983-3c78-4bf6-b2cd-264ecd6398d3,,33.525867,-86.80768,False,Opens at 12:00 PM,,,,,$$,https://duyt4h9nfnj50.cloudfront.net/resized/f0f8b511788fffdfc635432fc52b985e-w2880-da.jpg,https://duyt4h9nfnj50.cloudfront.net/resized/f0f8b511788fffdfc635432fc52b985e-w240-09.jpg,https://duyt4h9nfnj50.cloudfront.net/resized/f0f8b511788fffdfc635432fc52b985e-w640-8f.jpg,https://duyt4h9nfnj50.cloudfront.net/resized/f0f8b511788fffdfc635432fc52b985e-w550-89.jpg,https://duyt4h9nfnj50.cloudfront.net/resized/f0f8b511788fffdfc635432fc52b985e-w750-9c.jpg,2022-11-09 18:03:43,881
881,Birmingham,AL,35203,"2820 Richard Arrington Jr Blvd N, Birmingham, AL 35203",Pit Bar-B-Q Number One,b775f0bf-5db6-41d2-abb5-411c502ab1fa,https://www.ubereats.com/store/pit-bar-b-q-number-one/b775f0bf-5db6-41d2-abb5-411c502ab1fa,,33.530251,-86.80045,False,Opens at 10:30 AM,,,,,$$,https://duyt4h9nfnj50.cloudfront.net/resized/1542293006974-w2880-77.jpg,https://duyt4h9nfnj50.cloudfront.net/resized/1542293006974-w240-71.jpg,https://duyt4h9nfnj50.cloudfront.net/resized/1542293006974-w550-a5.jpg,https://duyt4h9nfnj50.cloudfront.net/resized/1542293006974-w640-47.jpg,https://duyt4h9nfnj50.cloudfront.net/resized/1542293006974-w750-a5.jpg,2022-11-09 18:03:43,882
882,Vestavia,AL,35216,"1360 Montgomery Hwy, Vestavia, AL 35216",Kool Korner Sandwiches,fcc7f5ba-cc92-4958-ba3e-c36a0050942f,https://www.ubereats.com/store/kool-korner-sandwiches/fcc7f5ba-cc92-4958-ba3e-c36a0050942f,,33.42638,-86.79521,False,Opens at 10:30 AM,,,,,$$,https://duyt4h9nfnj50.cloudfront.net/resized/5983a3c2f5dddfbd3e462165a4ac4b68-w240-eb.jpg,https://duyt4h9nfnj50.cloudfront.net/resized/5983a3c2f5dddfbd3e462165a4ac4b68-w750-e4.jpg,https://duyt4h9nfnj50.cloudfront.net/resized/5983a3c2f5dddfbd3e462165a4ac4b68-w550-be.jpg,https://duyt4h9nfnj50.cloudfront.net/resized/5983a3c2f5dddfbd3e462165a4ac4b68-w1080-cf.jpg,https://duyt4h9nfnj50.cloudfront.net/resized/5983a3c2f5dddfbd3e462165a4ac4b68-w640-33.jpg,2022-11-09 18:03:43,883
883,Birmingham,AL,35203,"719 5th Avenue North, Birmingham, AL 35203",4 Seasons Bar & Grill,19e3e925-b17d-5c59-a0d1-3ee870401aa6,https://www.ubereats.com/store/4-seasons-bar-&-grill/19e3e925-b17d-5c59-a0d1-3ee870401aa6,,33.50985,-86.82511,False,Opens Thursday 4:30 PM,,,,,$$,https://d1ralsognjng37.cloudfront.net/0a12fbdf-5fb5-48ff-8a9c-b02337a31c20,https://d1ralsognjng37.cloudfront.net/94c4ba2d-235e-4f29-b433-0967c1ec5483,https://d1ralsognjng37.cloudfront.net/7d2e97f2-51fa-4e0e-ae60-b129a8881ad9,https://d1ralsognjng37.cloudfront.net/0158ca8c-d8ed-4b3e-812c-360b5e616b64,https://d1ralsognjng37.cloudfront.net/a979880a-f47f-41c5-ac79-86352b93861a,2022-11-09 18:03:43,884
884,Birmingham,AL,35204,"610 3rd Avenue West, Birmingham, AL 35204",The Prive,1db39971-5ec3-55fa-9f2d-34c5883edbe1,https://www.ubereats.com/store/the-prive/1db39971-5ec3-55fa-9f2d-34c5883edbe1,,33.50591,-86.84571,False,Opens at 10:30 AM,,,,,$$,https://duyt4h9nfnj50.cloudfront.net/resized/1537974638947-w2880-2b.jpg,https://duyt4h9nfnj50.cloudfront.net/resized/1537974638947-w240-28.jpg,https://duyt4h9nfnj50.cloudfront.net/resized/1537974638947-w550-86.jpg,https://duyt4h9nfnj50.cloudfront.net/resized/1537974638947-w640-80.jpg,https://duyt4h9nfnj50.cloudfront.net/resized/1537974638947-w750-f3.jpg,2022-11-09 18:03:43,885
885,Birmingham,AL,35243,"3660 Grandview Parkway, Birmingham, AL 35243",Mr.Burrito,e57ba6c2-6680-45c8-a1f3-7b056815eb92,https://www.ubereats.com/store/mrburrito/e57ba6c2-6680-45c8-a1f3-7b056815eb92,,33.4327,-86.72524,False,Opens at 10:45 AM,,,,,$,https://d1ralsognjng37.cloudfront.net/a081c33b-e4c0-48e6-a312-101c5b827bc6.jpeg,https://d1ralsognjng37.cloudfront.net/1da03961-6ba5-4660-8853-a33b56da31d5.jpeg,https://d1ralsognjng37.cloudfront.net/e91b836c-8b99-486a-95fd-11bbfc3c6b9f.jpeg,https://d1ralsognjng37.cloudfront.net/67b395ca-5afc-4074-ada3-2172be895abe.jpeg,https://d1ralsognjng37.cloudfront.net/d7e8b6a8-d46b-4d4e-8481-148107a5d364.jpeg,2022-11-09 18:03:43,886
886,Birmingham,AL,35205,"2608 Highland Avenue, Birmingham, AL 35205",Eats Highland (2608 Highland Ave S),d8d86e06-e05f-530d-84d1-70787a260dff,https://www.ubereats.com/store/eats-highland-2608-highland-ave-s/d8d86e06-e05f-530d-84d1-70787a260dff,,33.50364,-86.78593,False,Opens at 12:00 PM,,,,,$$,https://d1ralsognjng37.cloudfront.net/4762e7a6-0d12-46da-add9-de5b13a7b089.jpeg,https://d1ralsognjng37.cloudfront.net/7896b961-52d2-4fab-a37e-6cb8526f6736.jpeg,https://d1ralsognjng37.cloudfront.net/0f5005df-aac6-40fc-9799-d8b2b3ba0d07.jpeg,https://d1ralsognjng37.cloudfront.net/a311edc7-df97-4e01-a0ef-b832b9aa47e9.jpeg,https://d1ralsognjng37.cloudfront.net/78a08874-f760-4972-8e0c-7e3fc25e87aa.jpeg,2022-11-09 18:03:43,887
887,Birmingham,AL,35243,"14 Perimeter Park South, Birmingham, AL 35243",Lickity Chicken (14 Perimeter Park Street),a4913d49-9f4b-5cc2-83fa-0f442e98bf46,https://www.ubereats.com/store/lickity-chicken-14-perimeter-park-street/a4913d49-9f4b-5cc2-83fa-0f442e98bf46,"Spend $20, Save $5",33.43621,-86.72259,False,Opens at 11:00 AM,,,,,,https://d1ralsognjng37.cloudfront.net/35fbf4db-dd88-4bd9-993b-f9371144512f.jpeg,https://d1ralsognjng37.cloudfront.net/f669c015-4b2a-4753-8652-383d9ccddc3c.jpeg,https://d1ralsognjng37.cloudfront.net/3094e6a0-a140-4694-ada8-6788cb3098a2.jpeg,https://d1ralsognjng37.cloudfront.net/b77681ae-9db8-42f7-a91a-ecf29fd063f8.jpeg,https://d1ralsognjng37.cloudfront.net/12d7d341-643b-496c-a023-04e5e1198b81.jpeg,2022-11-09 18:03:43,888
888,Birmingham,AL,35209,"2916 18th St S, Birmingham, AL 35209",Savages Bakery (2916 18th St S),433aab5c-278d-4ea5-a07f-45b51260b8c4,https://www.ubereats.com/store/savages-bakery-2916-18th-st-s/433aab5c-278d-4ea5-a07f-45b51260b8c4,,33.47802,-86.79194,False,Opens at 8:30 AM,,,,,$$,https://duyt4h9nfnj50.cloudfront.net/resized/1531342372647-w2880-ab.jpg,https://duyt4h9nfnj50.cloudfront.net/resized/1531342372647-w240-00.jpg,https://duyt4h9nfnj50.cloudfront.net/resized/1531342372647-w750-06.jpg,https://duyt4h9nfnj50.cloudfront.net/resized/1531342372647-w550-bc.jpg,https://duyt4h9nfnj50.cloudfront.net/resized/1531342372647-w640-0e.jpg,2022-11-09 18:03:43,889
889,Birmingham,AL,35222,"3425 6th Ave S, Birmingham, AL 35222",Birmingham Wings & Waffles,5c8be8ac-e6fe-5d93-bd38-0b46895bf8c9,https://www.ubereats.com/store/birmingham-wings-&-waffles/5c8be8ac-e6fe-5d93-bd38-0b46895bf8c9,,33.51685,-86.78033,False,Opens at 11:00 AM,,,,,$$,https://d1ralsognjng37.cloudfront.net/f761c7e0-9fd7-4092-8140-4c425b9d065c.jpeg,https://d1ralsognjng37.cloudfront.net/a521bcf6-eb7f-467b-9699-0f85490a3126.jpeg,https://d1ralsognjng37.cloudfront.net/1905c5ea-0188-4235-bfd4-3030717207e7.jpeg,https://d1ralsognjng37.cloudfront.net/bfc6ba0d-8705-409b-9fe6-e3eaf0ef551a.jpeg,https://d1ralsognjng37.cloudfront.net/6f7e0971-0783-4f09-9aac-fde0830a393e.jpeg,2022-11-09 18:03:43,890
890,Birmingham,AL,35203,"217 22nd Street North, Birmingham, AL 35203",Bizarre The Coffee Bar,d8b3b40e-db83-461e-9b2d-4230f1921f05,https://www.ubereats.com/store/bizarre-the-coffee-bar/d8b3b40e-db83-461e-9b2d-4230f1921f05,,33.517086,-86.803997,False,Opens at 11:30 AM,,,,,$$,https://duyt4h9nfnj50.cloudfront.net/resized/c99ed28d29cce769639a261bd073ec52-w2880-0b.jpg,https://duyt4h9nfnj50.cloudfront.net/resized/c99ed28d29cce769639a261bd073ec52-w240-5f.jpg,https://duyt4h9nfnj50.cloudfront.net/resized/c99ed28d29cce769639a261bd073ec52-w640-da.jpg,https://duyt4h9nfnj50.cloudfront.net/resized/c99ed28d29cce769639a261bd073ec52-w550-c6.jpg,https://duyt4h9nfnj50.cloudfront.net/resized/c99ed28d29cce769639a261bd073ec52-w750-6a.jpg,2022-11-09 18:03:43,891
891,Birmingham,AL,35243,"4133 White Oak Dr, Birmingham, AL 35243",The Alabama Biscuit Co.,14c12b04-4873-5f2c-b6c5-6560dd401840,https://www.ubereats.com/store/the-alabama-biscuit-co/14c12b04-4873-5f2c-b6c5-6560dd401840,,33.45439,-86.72628,False,Opens at 7:30 AM,,,,,$$,https://d1ralsognjng37.cloudfront.net/ecf8da96-bd00-4490-90e0-66ce4314c9cc.jpeg,https://d1ralsognjng37.cloudfront.net/6263e5e2-1f13-47b3-a71b-5330b01684b9.jpeg,https://d1ralsognjng37.cloudfront.net/2a13f8e3-8be5-483b-b0c5-6f3cf41493f1.jpeg,https://d1ralsognjng37.cloudfront.net/85c0a155-6406-46cd-8458-222efe5ac575.jpeg,https://d1ralsognjng37.cloudfront.net/9975b36d-281f-47f7-bd82-49b720ef6ea5.jpeg,2022-11-09 18:03:43,892
892,Birmingham,AL,35208,"2231 Bessemer Rd, Birmingham, AL 35208",Wings Plus (Bessemer Rd),0ec9e53a-42a1-4209-92b9-430aded634e3,https://www.ubereats.com/store/wings-plus-bessemer-rd/0ec9e53a-42a1-4209-92b9-430aded634e3,,33.49588,-86.87748,False,Opens at 10:30 AM,,,,,$$,https://d1ralsognjng37.cloudfront.net/d42e550a-84bb-4a74-92fe-44d1cc66f692,https://d1ralsognjng37.cloudfront.net/2a075513-b97c-47f4-81e7-00337815426e,https://d1ralsognjng37.cloudfront.net/ab295579-a2e2-4406-a878-8625ef1c5a3d,https://d1ralsognjng37.cloudfront.net/c4df15c3-7b89-499c-94c3-a73afc14107a,https://d1ralsognjng37.cloudfront.net/ee5735bf-6d5e-4f13-9888-e400eaf8120a,2022-11-09 18:03:43,893
893,Birmingham,AL,35203,"1928 1st Avenue North, Birmingham, AL 35203",The Yard Birmingham,6e501b42-0738-4f1f-ad62-29bfa40d8b2a,https://www.ubereats.com/store/the-yard-birmingham/6e501b42-0738-4f1f-ad62-29bfa40d8b2a,,33.514535,-86.806292,False,Opens at 7:30 AM,,,,,$$,https://d1ralsognjng37.cloudfront.net/5d81b6d7-99d7-4b68-95ab-31c4cb0fa37e.jpeg,https://d1ralsognjng37.cloudfront.net/e60e35b0-9f21-4f55-9076-e354e67ff796.jpeg,https://d1ralsognjng37.cloudfront.net/6572a6ec-a394-4dfb-b911-2d4901169547.jpeg,https://d1ralsognjng37.cloudfront.net/f46603f0-b5a4-4e6d-bba2-059b93b004f3.jpeg,https://d1ralsognjng37.cloudfront.net/14eddeba-834a-4bc6-85f0-4075fd27f686.jpeg,2022-11-09 18:03:43,894
894,Birmingham,AL,35205,"2304 10th Ter S, Birmingham, AL 35205",Garage Cafe,a6d1ca51-7995-5f17-be6c-b2745e48a5b4,https://www.ubereats.com/store/garage-cafe/a6d1ca51-7995-5f17-be6c-b2745e48a5b4,,33.50385,-86.79071,False,Opens Thursday 12:00 PM,,,,,$$,https://d1ralsognjng37.cloudfront.net/a63bc6be-30a3-4934-9dec-53af3ca1c2f0,https://d1ralsognjng37.cloudfront.net/fcb6188d-e91b-4746-bacb-51a3d5c07156,https://d1ralsognjng37.cloudfront.net/4d487555-bbd3-48a1-a193-2b3a920a02b1,https://d1ralsognjng37.cloudfront.net/70564bf7-828f-4e1b-8b7c-ac9dfda43dd5,https://d1ralsognjng37.cloudfront.net/57912733-4be3-4434-9e85-846970de01e0,2022-11-09 18:03:43,895
895,Birmingham,AL,35203,"2225 2nd Avenue North, Birmingham, AL 35203",Avin√©,a8e22747-a1ed-559b-93d8-493b4d4cb06e,https://www.ubereats.com/store/avin√/a8e22747-a1ed-559b-93d8-493b4d4cb06e,,33.51689,-86.8024,False,Opens at 4:30 PM,,,,,$$,https://d1ralsognjng37.cloudfront.net/0749197f-fb47-498b-8375-ffc2348f12bc,https://d1ralsognjng37.cloudfront.net/b3aa850b-dfe7-4708-a0b1-f7445dd36f0a,https://d1ralsognjng37.cloudfront.net/c715ef8e-4d60-4890-9e84-7ea6353ce723,https://d1ralsognjng37.cloudfront.net/e19484e4-5b05-41aa-be25-515b5718c996,https://d1ralsognjng37.cloudfront.net/936212ec-46ac-470a-8c47-97e870165ebb,2022-11-09 18:03:43,896
896,Birmingham,AL,35203,"1701 Morris Avenue, Birmingham, AL 35203",Olivia's Transit Cafe,70e07d57-0244-5253-a5a9-c3da7eefb673,https://www.ubereats.com/store/olivias-transit-cafe/70e07d57-0244-5253-a5a9-c3da7eefb673,,33.5163,-86.79971,False,Opens at 8:00 AM,,,,,$$,https://duyt4h9nfnj50.cloudfront.net/resized/3d4a97cd6d0bf9087baebd597b5bf2ad-w2880-fd.jpg,https://duyt4h9nfnj50.cloudfront.net/resized/3d4a97cd6d0bf9087baebd597b5bf2ad-w750-03.jpg,https://duyt4h9nfnj50.cloudfront.net/resized/3d4a97cd6d0bf9087baebd597b5bf2ad-w240-cd.jpg,https://duyt4h9nfnj50.cloudfront.net/resized/3d4a97cd6d0bf9087baebd597b5bf2ad-w640-04.jpg,https://duyt4h9nfnj50.cloudfront.net/resized/3d4a97cd6d0bf9087baebd597b5bf2ad-w550-d1.jpg,2022-11-09 18:03:43,897
897,Birmingham,AL,35233,"2900 4th Ave S, Birmingham, AL 35233",Mezon Catering,12f333f7-e093-5a7c-85da-9a7a4abd39e3,https://www.ubereats.com/store/mezon-catering/12f333f7-e093-5a7c-85da-9a7a4abd39e3,,33.51541,-86.78946,False,Opens at 4:30 PM,,,,,$$,https://duyt4h9nfnj50.cloudfront.net/resized/d01c7a46275dc913aa51d3cc8fb135b1-w240-f2.jpg,https://duyt4h9nfnj50.cloudfront.net/resized/d01c7a46275dc913aa51d3cc8fb135b1-w550-3e.jpg,https://duyt4h9nfnj50.cloudfront.net/resized/d01c7a46275dc913aa51d3cc8fb135b1-w750-a6.jpg,https://duyt4h9nfnj50.cloudfront.net/resized/d01c7a46275dc913aa51d3cc8fb135b1-w640-e8.jpg,https://duyt4h9nfnj50.cloudfront.net/resized/d01c7a46275dc913aa51d3cc8fb135b1-w1080-7e.jpg,2022-11-09 18:03:43,898
898,Birmingham,AL,35205,"1000 14th St S, Birmingham, AL 35205",Wow Cafe (1000 14th St South),f412a48d-3f77-59de-a6d1-9929765feac3,https://www.ubereats.com/store/wow-cafe-1000-14th-st-south/f412a48d-3f77-59de-a6d1-9929765feac3,,33.49779,-86.8055,False,Opens at 11:30 AM,,,,,$$,https://d1ralsognjng37.cloudfront.net/1cc08971-322d-4a74-8ef1-8d59eef09f8a,https://d1ralsognjng37.cloudfront.net/dce6f440-3cee-4ed9-97c2-8e853ddc5c2d,https://d1ralsognjng37.cloudfront.net/1346c5ca-5f02-4845-ae9a-dc2e3a92ac8d,https://d1ralsognjng37.cloudfront.net/642d13f1-1043-43ab-b50f-49eb52aeb7b3,https://d1ralsognjng37.cloudfront.net/79fdf680-02fd-4664-8d1a-585318f305e6,2022-11-09 18:03:43,899
899,Birmingham,AL,35203,"104 17th St N, Birmingham, AL 35203",Z's Take Out Restaurant,fb593794-4a68-45b0-a3e1-19343a8c4c2a,https://www.ubereats.com/store/zs-take-out-restaurant/fb593794-4a68-45b0-a3e1-19343a8c4c2a,,33.51249,-86.809975,False,Opens at 7:30 AM,,,,,$$,https://d1ralsognjng37.cloudfront.net/75308366-8ac2-4972-81af-9c1afcc2dbee,https://d1ralsognjng37.cloudfront.net/92fc7c71-36b3-42d6-a418-4b86d76392a2,https://d1ralsognjng37.cloudfront.net/2e10c657-2e6b-44ae-b570-ff2cf97d8bfb,https://d1ralsognjng37.cloudfront.net/681178f9-1233-4f4a-be25-7efd5a1039cf,https://d1ralsognjng37.cloudfront.net/deaf20d7-758d-431e-8530-614bd05aa2a7,2022-11-09 18:03:43,900
900,Birmingham,AL,35203,"1928 1st Avenue North, Birmingham, AL 35203",Moon Shine,20b619f1-42a5-58ff-82c2-9887cfb3e917,https://www.ubereats.com/store/moon-shine/20b619f1-42a5-58ff-82c2-9887cfb3e917,,33.51455,-86.80596,False,Opens at 4:30 PM,,,,,$$,https://d1ralsognjng37.cloudfront.net/fff10056-aad1-4b01-89b5-af56f63144f6,https://d1ralsognjng37.cloudfront.net/fd23d74e-76f8-42a7-ac3f-6adf5865a986,https://d1ralsognjng37.cloudfront.net/e56c338b-0017-4179-8778-07cff67069d2,https://d1ralsognjng37.cloudfront.net/3c21b1e1-1106-4379-9a41-dcb2e52bc26e,https://d1ralsognjng37.cloudfront.net/c81427ec-15a5-467d-9200-0a1925748f5b,2022-11-09 18:03:43,901
901,Birmingham,AL,35205,"10 6th Avenue South, Birmingham, AL 35205",Audrey‚Äôs,02cf5df5-62ac-5f54-9a49-3195d21151f2,https://www.ubereats.com/store/audreyaos/02cf5df5-62ac-5f54-9a49-3195d21151f2,,33.49305,-86.83068,False,Opens Friday 12:30 PM,,,,,$$,https://d1ralsognjng37.cloudfront.net/4d559e48-9fed-4f1f-9e22-d54c472c9470,https://d1ralsognjng37.cloudfront.net/0fdc4563-cd93-43a8-9899-4a963cfa503f,https://d1ralsognjng37.cloudfront.net/58e97bf4-1b09-4416-a36c-b9519ecc08cb,https://d1ralsognjng37.cloudfront.net/8457f8bc-cbde-4737-ad21-9656a87bf783,https://d1ralsognjng37.cloudfront.net/9cde3985-03e3-4370-942b-b695741e8626,2022-11-09 18:03:43,902
902,Mountain Brook,AL,35213,"81 Church St, Ste 104, Mountain Brook, AL 35213",Black Sheep Kitchen,47436d9a-6930-55f2-b40a-2c3accc6be90,https://www.ubereats.com/store/black-sheep-kitchen/47436d9a-6930-55f2-b40a-2c3accc6be90,,33.50337,-86.75649,False,Opens at 11:00 AM,,,,,$$,https://duyt4h9nfnj50.cloudfront.net/resized/8baeb9cfb0847da021641984b8a8f4c1-w2880-39.jpg,https://duyt4h9nfnj50.cloudfront.net/resized/8baeb9cfb0847da021641984b8a8f4c1-w550-b2.jpg,https://duyt4h9nfnj50.cloudfront.net/resized/8baeb9cfb0847da021641984b8a8f4c1-w750-b6.jpg,https://duyt4h9nfnj50.cloudfront.net/resized/8baeb9cfb0847da021641984b8a8f4c1-w240-a1.jpg,https://duyt4h9nfnj50.cloudfront.net/resized/8baeb9cfb0847da021641984b8a8f4c1-w640-64.jpg,2022-11-09 18:03:43,903
903,Birmingham,AL,35203,"718 Graymont Avenue North, Birmingham, AL 35203",J & R Bar & Grill (Formerly Peyton Place Restaurant),9178d657-4bf0-503c-b981-6ab6653445ba,https://www.ubereats.com/store/j-&-r-bar-&-grill-formerly-peyton-place-restaurant/9178d657-4bf0-503c-b981-6ab6653445ba,,33.51143,-86.82456,False,Opens at 5:30 PM,,,,,$$,https://d1ralsognjng37.cloudfront.net/0749197f-fb47-498b-8375-ffc2348f12bc,https://d1ralsognjng37.cloudfront.net/b3aa850b-dfe7-4708-a0b1-f7445dd36f0a,https://d1ralsognjng37.cloudfront.net/c715ef8e-4d60-4890-9e84-7ea6353ce723,https://d1ralsognjng37.cloudfront.net/e19484e4-5b05-41aa-be25-515b5718c996,https://d1ralsognjng37.cloudfront.net/936212ec-46ac-470a-8c47-97e870165ebb,2022-11-09 18:03:43,904
904,Birmingham,AL,35203,"715 18th St N, Birmingham, AL 35203",Marilyn’s Deli & Dogs,5bcef8ac-7fc0-4445-aacd-5618a1e725ae,https://www.ubereats.com/store/marilyns-deli-&-dogs/5bcef8ac-7fc0-4445-aacd-5618a1e725ae,,33.5194038,-86.8128379,False,Opens at 11:30 AM,,,,,$$,https://d1ralsognjng37.cloudfront.net/5c2d965d-7764-4e44-abce-686592f838e1,https://d1ralsognjng37.cloudfront.net/aa3ec863-67bb-438e-ad60-0d61f4e9b5f9,https://d1ralsognjng37.cloudfront.net/42672ebb-063f-4531-82db-1620aa8fe519,https://d1ralsognjng37.cloudfront.net/174ea89f-df5c-4790-8d5d-8b914dd21026,https://d1ralsognjng37.cloudfront.net/9d448235-a6b0-4c32-b013-b45e0be934b4,2022-11-09 18:03:43,905
905,Birmingham,AL,35203,"2260 9th Avenue North, Birmingham, AL 35203",K and Js Elegant Pastries,9e7a65a9-0e1a-4c65-952b-419c943b4b2f,https://www.ubereats.com/store/k-and-js-elegant-pastries/9e7a65a9-0e1a-4c65-952b-419c943b4b2f,,33.52484,-86.80757,False,Opens at 10:30 AM,,,,,$$,https://d1ralsognjng37.cloudfront.net/da9d2420-d7a5-4f95-8e8d-7c7a4f68d51a,https://d1ralsognjng37.cloudfront.net/3b007352-36a2-4dd7-b152-6c7c930b5d0f,https://d1ralsognjng37.cloudfront.net/f0bf0b38-44b4-4df0-83f7-f6fe92929227,https://d1ralsognjng37.cloudfront.net/aeeecf79-a664-490f-9bc4-047d302c19a1,https://d1ralsognjng37.cloudfront.net/e90d4989-f99d-4b33-bc44-419e710b7bad,2022-11-09 18:03:43,906
906,Birmingham,AL,35203,"113 20th St N, Birmingham, AL 35203",Cafe Dupont (ask before contacting),ecd4d22c-431e-4194-bd17-079527a92b9d,https://www.ubereats.com/store/cafe-dupont-ask-before-contacting/ecd4d22c-431e-4194-bd17-079527a92b9d,,33.5151431,-86.8057483,False,Opens at 5:30 PM,,,,,$$,https://d1ralsognjng37.cloudfront.net/ed11e9c1-2440-4db6-ba7a-44027554727c,https://d1ralsognjng37.cloudfront.net/74af6f8d-d4dc-44b6-852b-2b481c1db26e,https://d1ralsognjng37.cloudfront.net/3a259e0d-d8f8-491a-9e43-5ba43902be76,https://d1ralsognjng37.cloudfront.net/eaba7935-c5d3-468a-ac0e-ac2decec443b,https://d1ralsognjng37.cloudfront.net/90e5ab2d-96c9-43aa-9c9b-50a474914b1c,2022-11-09 18:03:43,907
907,Birmingham,AL,35233,"725 29th St S, Birmingham, AL 35233",Slice Pizza & Brew,33a20d81-2469-4384-8c6d-56d9d50fee78,https://www.ubereats.com/store/slice-pizza-&-brew/33a20d81-2469-4384-8c6d-56d9d50fee78,,33.51126,-86.78641,False,Opens at 11:30 AM,,,29.0,4.8,$$,https://d1ralsognjng37.cloudfront.net/35c69baa-00b1-49d5-a496-a9eab8cbf653,https://d1ralsognjng37.cloudfront.net/f574537e-c5c8-4ab0-b97b-9ea6dea6d219,https://d1ralsognjng37.cloudfront.net/62b18358-f5f8-48f4-908a-6a7b57f97ebc,https://d1ralsognjng37.cloudfront.net/12d50d9d-a22f-4a02-b9b9-8aaff92e33af,https://d1ralsognjng37.cloudfront.net/8110c07f-ebcd-447e-9e4b-5570a2babfff,2022-11-09 18:03:43,908
908,Mountain Brk,AL,35223,"2837 Cahaba Rd, Mountain Brk, AL 35223",Davenport's Pizza Palace,71d93b7f-8277-572b-a433-744f70fa2497,https://www.ubereats.com/store/davenports-pizza-palace/71d93b7f-8277-572b-a433-744f70fa2497,,33.48237,-86.77278,False,Opens at 11:00 AM,,,46.0,4.8,,https://tb-static.uber.com/prod/image-proc/processed_images/6d708404a9fa9004107a74d1141be166/3ac2b39ad528f8c8c5dc77c59abb683d.jpeg,https://tb-static.uber.com/prod/image-proc/processed_images/6d708404a9fa9004107a74d1141be166/719c6bd2757b08684c0faae44d43159d.jpeg,https://tb-static.uber.com/prod/image-proc/processed_images/6d708404a9fa9004107a74d1141be166/93b5fd796682c6d5302cd5bec164fe90.jpeg,https://tb-static.uber.com/prod/image-proc/processed_images/6d708404a9fa9004107a74d1141be166/97e6648b3593c29cb4a6335f976e6d84.jpeg,https://tb-static.uber.com/prod/image-proc/processed_images/6d708404a9fa9004107a74d1141be166/a70f5c9df440d10213e93244e9eb7cad.jpeg,2022-11-09 18:03:43,909
909,Birmingham,AL,35203,"321 17th St N, Birmingham, AL 35203",GaBriella's Restaurant,19a32037-29a3-58a8-8010-108c457cef50,https://www.ubereats.com/store/gabriellas-restaurant/19a32037-29a3-58a8-8010-108c457cef50,,33.51459,-86.81119,False,Opens Sunday 11:30 AM,,,,,$$,https://d1ralsognjng37.cloudfront.net/472d0cb2-9aff-4b40-b1fa-22b291efeb09.jpeg,https://d1ralsognjng37.cloudfront.net/96d63309-fc91-4f49-8791-51ab6fb48f4e.jpeg,https://d1ralsognjng37.cloudfront.net/c0c16b5a-13ae-4362-bf5e-2ac1fadc2e76.jpeg,https://d1ralsognjng37.cloudfront.net/3fc7e457-2c14-4f44-8557-6b1bc1ed9bf4.jpeg,https://d1ralsognjng37.cloudfront.net/cd1ea164-9fc5-400d-bc23-546686e1e3d3.jpeg,2022-11-09 18:03:43,910
910,Birmingham,AL,35203,"2125 2nd Ave N, Birmingham, AL 35203",The Collins Bar,187e687b-7030-5e8e-8cb8-194c5077ad0d,https://www.ubereats.com/store/the-collins-bar/187e687b-7030-5e8e-8cb8-194c5077ad0d,,33.51628,-86.80373,False,Opens at 5:30 PM,,,,,$$,https://d1ralsognjng37.cloudfront.net/4a610537-2421-4898-8bdb-63fda5f515c5,https://d1ralsognjng37.cloudfront.net/7d6886af-ea57-4f81-82d3-ec16561ef69a,https://d1ralsognjng37.cloudfront.net/b0c837ff-0b8d-4a9f-bb71-f20e136c9886,https://d1ralsognjng37.cloudfront.net/2cd54feb-5071-4afa-9e00-1a0a2616282b,https://d1ralsognjng37.cloudfront.net/942af05c-db32-4bbb-8047-dec315ae7ecb,2022-11-09 18:03:43,911
911,Birmingham,AL,35234,"1928 Vanderbilt Road, Birmingham, AL 35234",Seafood Shack,86f5d577-1bf7-5e92-a1e4-24cac8b06ea9,https://www.ubereats.com/store/seafood-shack/86f5d577-1bf7-5e92-a1e4-24cac8b06ea9,,33.54945,-86.7901,False,Opens at 10:30 AM,,,,,$$,https://duyt4h9nfnj50.cloudfront.net/resized/1525892842039-w2880-3e.jpg,https://duyt4h9nfnj50.cloudfront.net/resized/1525892842039-w240-42.jpg,https://duyt4h9nfnj50.cloudfront.net/resized/1525892842039-w640-e6.jpg,https://duyt4h9nfnj50.cloudfront.net/resized/1525892842039-w550-0f.jpg,https://duyt4h9nfnj50.cloudfront.net/resized/1525892842039-w750-56.jpg,2022-11-09 18:03:43,912
